324301 2.3051528046 1984 0 3 7.9 7 8.4 8.7 3.7 5.4 5.6 2.4 2 3 0 2 2 2 1 2 0 0 3 1.3333333333 1 2 1 2 1 2 1 1.4285714286 2 2 1 2 1 2 2 1.7142857143 0 0 0 3 1 1 0 0.7142857143 0 1 0 1 1 1 0 0.5714285714 2 2 1 2 2 2 1.8333333333 4
325001 1.8891137112 1984 0 3 3.7 3 6.6 5.8 9.5 9.2 9.5 9.4 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 3 3 2 2 3 2 2 2.4285714286 2 3 3 1 2 3 3 2.4285714286 0 1 1 1 1 0 1 0.7142857143 1 2 2 2 3 2 2 2 1 1 1 2 2 2 1.5 1
325201 2.0492785438 1981 0 3 0.3 0.4 2.3 1.3 2.4 3 1.9 0.7 2 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 3 3 2 3 2 2.4285714286 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 3 0 1 0.5714285714 3 3 3 3 3 3 3 0
325902 0.5511290732 1981 0 2 0.1 -99999 0 6.1 3.1 -99999 -99999 0.5 3 2 1 1 1 2 2 1 1 2 3 1.5555555556 2 2 1 2 2 2 2 1.8571428571 2 2 2 3 2 3 2 2.2857142857 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0.4285714286 1 1 3 1 1 1 1.3333333333 7
325903 0.5388309278 1982 0 2 0 -99999 0 0 1.2 2.2 -99999 3.6 2 3 1 1 0 2 1 1 0 1 1 0.8888888889 2 2 1 2 2 2 1 1.7142857143 2 2 2 2 2 2 1 1.8571428571 0 2 2 0 0 0 0 0.5714285714 0 0 2 0 2 0 0 0.5714285714 1 1 1 1 2 1 1.1666666667 6
325904 0.5620336695 1983 1 2 -99999 0 0 -99999 3.4 -99999 1.1 1.1 3 3 1 1 0 3 1 1 1 1 1 1.1111111111 1 2 1 2 1 2 1 1.4285714286 2 1 2 2 2 2 1 1.7142857143 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0.2857142857 1 1 2 2 2 2 1.6666666667 6
326002 0.4044783552 1979 0 2 0.2 0.1 -99999 0.5 4.5 1.7 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 1 2 2 2 1.8571428571 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 1 1.3333333333 6
327301 0.3734801666 1982 0 1 -99999 0.1 1.2 3.2 -99999 7.8 9.6 2.3 0 2 0 1 2 2 0 2 1 1 -99999 1.125 2 2 2 2 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 1 0 0 1 0.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 6
328701 1.6265847271 1982 1 3 4.7 6.3 5.3 0.9 6.5 8.9 4.7 3.4 3 3 1 0 1 2 0 3 0 0 0 0.7777777778 2 3 1 3 2 3 3 2.4285714286 2 2 2 2 2 2 1 1.8571428571 1 0 0 1 0 2 0 0.5714285714 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1.1666666667 4
329301 2.0113547476 1980 0 3 9.6 5.8 7.5 8.1 7.3 8.4 9.1 9.3 2 1 1 2 1 0 1 1 1 1 1 1 3 2 3 3 3 3 3 2.8571428571 3 2 3 3 3 3 3 2.8571428571 3 1 1 0 0 0 0 0.7142857143 1 1 0 0 0 1 0 0.4285714286 -99999 -99999 -99999 -99999 -99999 -99999 -99999 6
329302 1.8858871787 1984 1 3 7.9 6.6 8.4 4.7 7.1 5 7 6.9 2 2 1 1 1 2 1 2 0 1 1 1.1111111111 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2.1428571429 1 0 1 3 0 0 3 1.1428571429 0 2 1 0 0 1 2 0.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 5
330301 1.7785658452 1982 1 3 8.8 9.5 8.7 6.8 7.1 9.1 9.4 9.9 2 3 0 0 2 3 0 2 0 1 2 1.1111111111 3 1 2 2 3 3 3 2.4285714286 3 2 3 3 2 3 3 2.7142857143 0 1 0 0 0 1 0 0.2857142857 0 2 0 0 2 0 0 0.5714285714 2 1 0 2 1 1 1.1666666667 6
330302 1.7667613112 1984 1 3 9.5 7.7 9.1 8.7 6.9 6.5 8.3 7.7 2 2 0 1 1 2 1 3 0 1 1 1.1111111111 2 2 2 2 2 2 2 2 2 2 2 3 2 1 2 2 0 0 0 0 0 0 1 0.1428571429 0 0 0 1 0 0 0 0.1428571429 2 1 1 2 2 1 1.5 1
330601 0.6029251532 1980 0 2 7.3 7.5 1.2 3.2 8.5 6.6 3.9 5.5 2 -99999 1 1 1 2 1 1 1 1 1 1.1111111111 2 2 2 2 2 2 1 1.8571428571 2 2 3 2 2 0 0 1.5714285714 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.1428571429 1 1 1 2 1 1 1.1666666667 0
330602 0.6022208542 1982 0 2 6.8 1 5.3 5.5 4.5 5 7 5.8 3 3 1 1 0 2 1 2 2 2 2 1.4444444444 1 2 2 2 1 2 2 1.7142857143 3 1 3 3 2 3 3 2.5714285714 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0.8571428571 1 1 3 2 1 2 1.6666666667 4
331201 0.5385781025 1981 0 2 0.7 2.5 -99999 0.5 4.9 -99999 -99999 0.4 3 1 0 1 1 1 0 1 0 0 1 0.5555555556 1 1 1 2 1 2 1 1.2857142857 1 2 1 3 2 1 0 1.4285714286 1 1 1 1 1 1 1 1 0 0 0 2 0 0 0 0.2857142857 2 1 2 0 2 2 1.5 6
331504 0.9498084291 1979 1 2 -99999 8.7 7.5 1.6 -99999 4.7 5.5 4.2 2 3 0 1 2 2 1 3 0 0 1 1.1111111111 2 1 3 3 3 3 0 2.1428571429 2 1 2 3 2 2 2 2 3 0 0 3 0 0 0 0.8571428571 2 0 0 2 2 0 0 0.8571428571 2 0 3 0 1 1 1.1666666667 1
331505 0.6283942932 1982 1 2 4.5 3.2 1.6 5.5 3.9 3.3 4.7 3.6 2 3 0 1 2 3 0 3 0 0 0 1 1 2 3 3 2 3 3 2.4285714286 2 3 3 3 2 3 3 2.7142857143 0 0 0 3 0 0 0 0.4285714286 0 0 0 2 1 0 0 0.4285714286 0 0 0 0 0 0 0 -99999
331506 0.6705890312 1983 0 2 -99999 1 5.5 4.7 5.2 3.2 6.3 5.3 3 2 0 1 2 2 0 2 0 0 2 1 3 2 3 3 3 2 2 2.5714285714 2 1 2 2 2 2 2 1.8571428571 0 0 0 2 0 0 0 0.2857142857 0 0 0 3 0 0 0 0.4285714286 0 0 0 0 3 0 0.5 -99999
331602 0.5471681433 1980 1 2 2.7 3.2 3 -99999 5.3 1.2 0.3 -99999 -99999 -99999 3 2 0 2 2 1 2 2 2 1.7777777778 2 1 2 2 2 2 2 1.8571428571 2 0 0 2 1 2 2 1.2857142857 3 1 1 3 3 1 3 2.1428571429 1 1 3 2 0 1 1 1.2857142857 2 2 2 2 2 2 2 -99999
331704 0.5265598709 1982 0 2 1.8 -99999 -99999 1.3 -99999 -99999 -99999 4 2 1 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 3 3 3 3 3 3 3 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0.8333333333 1
332101 2.1452708955 1983 1 3 -99999 8.2 3.2 3.7 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 0 1 3 1 3 2 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 0 1 0 1 0 1 0.5714285714 2 1 2 2 3 3 2.1666666667 2
332501 0.656791993 1979 1 2 0.3 1.8 3.2 5.3 3.4 0.5 1 4.8 3 3 2 2 0 1 2 2 0 0 1 1.1111111111 1 1 2 3 1 2 3 1.8571428571 2 1 2 2 1 2 2 1.7142857143 3 0 0 1 1 3 1 1.2857142857 3 0 1 2 0 3 3 1.7142857143 2 1 0 1 2 0 1 0
334701 1.8648033539 1983 0 3 8.6 7.5 9.5 8.1 4.7 9 7.7 -99999 2 2 0 1 1 2 1 1 2 1 3 1.3333333333 2 2 3 2 2 2 3 2.2857142857 3 3 2 2 2 3 3 2.5714285714 0 0 0 1 0 0 1 0.2857142857 0 1 1 0 1 1 0 0.5714285714 1 2 1 1 2 2 1.5 6
334802 1.6508920745 1981 1 3 6.8 7.5 -99999 6.8 5.5 7.8 -99999 6.3 -99999 -99999 0 0 2 3 0 3 0 0 0 0.8888888889 3 3 3 3 3 3 3 3 3 2 3 3 2 3 3 2.7142857143 1 0 0 3 0 0 0 0.5714285714 1 0 0 3 1 0 1 0.8571428571 1 1 0 2 3 3 1.6666666667 2
337101 0.5275200051 1982 1 2 1.4 1 1.2 -99999 2.6 0.3 -99999 -99999 -99999 -99999 1 0 2 2 0 3 0 0 1 1 3 2 0 1 3 3 2 2 2 2 2 2 1 2 1 1.7142857143 3 1 0 3 0 1 3 1.5714285714 1 1 0 1 2 0 0 0.7142857143 2 0 2 0 1 0 0.8333333333 0
338701 0.67164247 1983 1 2 7 2.3 4.5 4.7 9.4 9.6 8.6 7.4 -99999 -99999 2 0 3 3 0 3 3 0 -99999 1.75 2 1 2 2 0 3 2 1.7142857143 1 2 3 2 2 3 3 2.2857142857 1 2 0 1 1 2 0 1 2 1 0 0 1 0 1 0.7142857143 2 1 1 0 1 1 1 5
338702 0.6301219328 1983 0 2 7 1.6 3.2 4.7 9.7 9.9 9.4 8.2 -99999 -99999 3 2 0 3 2 2 2 0 1 1.6666666667 2 0 3 2 1 2 2 1.7142857143 3 3 3 2 2 2 2 2.4285714286 0 0 0 1 0 2 0 0.4285714286 0 1 0 0 1 0 0 0.2857142857 1 1 2 2 2 2 1.6666666667 6
340701 2.5725878036 1982 1 3 8.8 8.1 9.2 7.7 2.6 7.7 4.7 6.9 3 3 1 0 1 3 0 2 0 0 1 0.8888888889 3 2 3 2 2 2 2 2.2857142857 2 1 2 2 2 2 2 1.8571428571 1 0 0 3 0 0 1 0.7142857143 0 2 0 0 0 0 0 0.2857142857 1 2 1 2 2 1 1.5 4
340702 2.5988214391 1984 0 3 7.9 8.4 7.7 9.3 7.7 8.2 7.8 8.2 3 3 1 1 3 3 1 3 1 0 1 1.5555555556 2 2 2 2 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 2 0 0 0 0.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
341201 2.2056841048 1983 0 3 8.6 7.9 9.1 6.8 3.4 3.8 0.2 2.6 2 2 0 1 1 3 0 2 1 1 1 1.1111111111 3 3 2 2 2 2 2 2.2857142857 2 2 3 3 3 2 2 2.4285714286 0 0 0 0 1 0 0 0.1428571429 3 1 2 2 1 2 1 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 7
341202 1.9914899019 1984 1 3 5 7 9.1 6.8 4.5 3.3 2.4 5.6 3 3 1 2 0 3 1 1 1 0 0 1 3 3 3 0 3 3 2 2.4285714286 3 1 2 2 2 3 2 2.1428571429 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
341301 2.1836461655 1980 0 3 9.3 8.4 8.2 8.7 9.4 7.8 9.7 8.9 3 -99999 0 1 1 3 1 2 1 0 2 1.2222222222 2 3 3 3 3 3 2 2.7142857143 2 2 2 3 2 2 2 2.1428571429 1 0 0 3 0 1 2 1 0 0 0 0 0 0 0 0 1 1 1 0 2 1 1 7
341302 2.2676413544 1983 0 3 7.9 7.9 8.7 7 6 4.9 4.4 6.3 2 2 0 2 2 3 0 1 1 1 3 1.4444444444 3 2 2 2 2 3 2 2.2857142857 3 3 3 3 3 2 3 2.8571428571 0 0 0 1 0 0 0 0.1428571429 0 0 0 1 0 0 0 0.1428571429 0 0 0 0 0 0 0 0
342101 1.6664829685 1981 1 3 5.3 8.2 3.2 5.5 5.6 2.5 6.3 6.9 3 3 0 2 2 3 1 2 0 0 2 1.3333333333 2 2 2 3 2 3 2 2.2857142857 2 2 2 2 2 2 2 2 0 1 0 0 1 1 1 0.5714285714 0 0 0 0 1 0 0 0.1428571429 1 1 1 2 2 2 1.5 0
342901 2.1227814824 1983 0 3 8.6 8.6 -99999 8.1 7.8 7.1 9.5 9.5 3 3 0 0 2 3 1 3 0 1 2 1.3333333333 2 2 2 1 1 2 2 1.7142857143 2 2 1 1 2 2 3 1.8571428571 0 1 1 0 0 1 0 0.4285714286 0 1 2 1 0 1 1 0.8571428571 0 1 0 1 2 1 0.8333333333 1
342902 2.1227814824 1983 0 3 8.6 7.9 8.4 8.1 7.8 8.4 8.6 9.1 3 3 1 0 1 3 1 3 0 1 1 1.2222222222 3 2 3 2 2 3 2 2.4285714286 3 2 3 2 3 2 3 2.5714285714 0 1 0 1 1 0 1 0.5714285714 0 1 1 0 0 1 0 0.4285714286 0 1 1 2 3 2 1.5 2
343301 1.9166385616 1984 1 3 5 5.5 6.8 5.8 6.8 8.8 9.1 9.3 2 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 3 3 3 3 3 2 3 2.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 1 2 1 2 2 1 1.5 -99999
343601 0.9498084291 1983 0 1 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 2 1 3 0 3 0 0 0 1 2 2 2 2 1 0 2 1.5714285714 2 2 2 2 2 3 2 2.1428571429 1 1 1 1 1 1 0 0.8571428571 0 0 0 1 0 0 0 0.1428571429 2 2 1 1 1 1 1.3333333333 6
344402 1.9044156619 1980 0 3 4.5 7.7 8.8 8.7 5.9 6.1 7.2 8.7 3 3 0 1 2 3 0 2 1 0 1 1.1111111111 2 2 0 3 3 3 3 2.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 1 2 2 1.3333333333 2
344602 1.9930399619 1983 1 3 3.9 5.8 4.5 4.7 6.3 9.2 7.1 8 1 1 0 1 1 0 1 0 2 1 0 0.6666666667 2 2 2 2 2 2 1 1.8571428571 3 1 3 3 2 3 3 2.5714285714 0 1 0 1 1 0 2 0.7142857143 2 0 0 0 2 0 0 0.5714285714 1 1 0 1 2 2 1.1666666667 1
344703 0.5672256178 1981 0 2 3.7 6.3 9.5 8.1 1.5 0.5 2.4 0.5 2 2 0 1 0 0 2 0 1 0 0 0.4444444444 1 1 1 2 1 2 2 1.4285714286 3 1 2 2 1 2 1 1.7142857143 1 1 1 1 1 1 1 1 0 0 0 3 3 3 3 1.7142857143 2 1 2 2 2 1 1.6666666667 8
345401 2.5161505732 1983 1 3 3 3.4 7.7 -99999 1.5 6.8 1.8 -99999 -99999 -99999 0 0 2 2 0 2 1 2 2 1.2222222222 2 2 2 2 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 0 0 0 0 0 0 0.1428571429 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 1 2 1 1.1666666667 -99999
345402 2.4477011309 1984 1 3 4.7 3.9 5.3 -99999 3.6 7.6 7.1 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 1 2 1 2 2 2 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 1 3 3 2 1 2 1 1 1 2 2 2 1.5 -99999
347501 1.3372923782 1984 1 3 3.7 4.5 5.5 8.7 -99999 4.8 7.4 3.8 2 3 1 0 0 2 1 2 1 2 2 1.2222222222 3 2 3 2 2 3 2 2.4285714286 2 3 2 2 2 3 3 2.4285714286 0 0 0 0 1 0 0 0.1428571429 0 1 0 3 0 0 0 0.5714285714 1 1 1 2 2 1 1.3333333333 6
347601 1.5604438206 1981 1 3 7.9 7.5 6.3 8.7 7.5 3.5 2.4 4 3 3 0 1 3 0 1 2 0 0 0 0.7777777778 3 3 3 3 3 3 3 3 2 3 1 3 3 2 3 2.4285714286 3 0 0 0 1 0 2 0.8571428571 0 0 0 0 1 0 1 0.2857142857 1 1 0 0 0 1 0.5 6
348101 2.3934490336 1979 0 3 6.8 5.8 9.3 4.7 3.9 2.1 3.3 3.4 -99999 -99999 0 1 1 2 1 2 1 0 0 0.8888888889 2 2 2 2 2 2 2 2 3 3 3 2 3 3 2 2.7142857143 0 1 0 1 0 0 0 0.2857142857 0 2 0 1 2 0 1 0.8571428571 2 1 1 2 2 1 1.5 5
348102 2.4154749336 1984 0 3 9.1 5.3 6.8 8.1 4.5 8.1 3 6.1 2 1 1 1 1 3 0 3 0 0 3 1.3333333333 1 2 2 3 3 3 2 2.2857142857 3 3 3 3 3 3 3 3 0 0 0 2 0 0 0 0.2857142857 0 0 0 2 0 0 0 0.2857142857 1 1 0 2 2 2 1.3333333333 0
348601 0.9498084291 1982 1 3 -99999 9.5 7.7 -99999 -99999 2.3 7.1 -99999 -99999 -99999 0 2 0 3 0 3 0 0 1 1 2 2 2 2 2 2 1 1.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
348701 1.6785914949 1979 0 3 9.6 9.5 8.2 9.7 8.5 9.1 9.3 9.3 3 3 0 1 1 2 1 1 1 0 1 0.8888888889 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0.4285714286 0 1 0 2 2 1 1 6
348702 1.6769391009 1982 1 3 7.3 8.6 9.1 7.7 5.5 5.9 7.5 6.9 3 3 0 0 1 3 1 3 1 2 2 1.4444444444 3 2 3 3 3 3 2 2.7142857143 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0.1428571429 3 3 0 3 0 1 3 1.8571428571 0 1 1 2 3 2 1.5 6
351801 1.8738268095 1982 1 3 2.1 8.7 8.1 -99999 5.3 4.3 4.3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 1 2 3 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 1 0 2 2 1 0.8571428571 2 1 1 2 3 2 1.8333333333 4
352701 1.5829813909 1984 1 3 7.3 6.8 7.5 -99999 4.4 7.3 -99999 -99999 -99999 -99999 0 0 1 3 0 3 0 0 0 0.7777777778 1 1 2 3 1 3 2 1.8571428571 2 1 3 3 1 3 2 2.1428571429 1 0 0 3 1 0 3 1.1428571429 0 1 0 1 0 0 0 0.2857142857 1 2 1 2 3 1 1.6666666667 7
353201 2.0608663704 1983 0 3 9.7 3.7 7.7 2.3 5.6 3.8 4.7 4.9 2 3 0 1 1 3 1 1 1 1 1 1.1111111111 2 2 1 2 2 2 2 1.8571428571 2 2 2 2 2 2 2 2 0 0 0 2 0 0 1 0.4285714286 0 0 0 3 0 0 0 0.4285714286 1 1 2 2 2 2 1.6666666667 4
354301 0.6961394364 1984 1 2 3 3 8.7 0.2 5.9 6.5 7.1 4.1 2 3 1 3 0 0 3 1 0 3 3 1.5555555556 2 1 3 3 1 2 3 2.1428571429 2 2 2 3 3 3 2 2.4285714286 0 0 0 2 2 0 2 0.8571428571 2 0 0 0 3 0 3 1.1428571429 2 0 1 1 0 0 0.6666666667 -99999
354401 0.9498084291 1983 1 2 -99999 -99999 3 3.4 -99999 -99999 1 3.8 2 1 2 1 1 1 0 3 0 0 1 1 2 2 2 3 2 3 3 2.4285714286 2 0 3 3 3 3 3 2.4285714286 0 2 1 3 1 0 0 1 1 1 0 2 2 2 0 1.1428571429 1 1 2 1 1 1 1.1666666667 0
354801 0.5627740865 1984 1 2 5 5.5 8.8 8.1 6.5 4 5.9 3.9 3 3 0 1 1 3 0 3 0 2 0 1.1111111111 2 2 2 3 2 3 1 2.1428571429 3 3 3 3 3 3 3 3 0 0 0 1 0 0 0 0.1428571429 0 0 0 1 0 0 0 0.1428571429 1 1 3 1 2 1 1.5 0
355401 2.1267905694 1980 0 3 3.9 3.2 3.2 8.1 -99999 8.2 7.5 7.9 2 3 0 0 1 3 0 3 1 0 0 0.8888888889 3 2 2 2 2 2 2 2.1428571429 3 2 2 3 3 3 3 2.7142857143 1 0 0 2 1 0 0 0.5714285714 0 0 0 0 0 0 0 0 1 1 1 2 2 2 1.5 4
356001 1.8616400277 1980 1 3 6.8 7.7 6.3 4.2 9.2 9.4 9.5 8.7 3 2 1 0 1 1 0 2 0 1 -99999 0.75 1 1 3 3 1 3 3 2.1428571429 1 2 3 3 0 3 3 2.1428571429 3 3 3 3 3 3 3 3 1 2 3 3 3 3 1 2.2857142857 1 1 1 1 2 1 1.1666666667 6
356501 2.2346416321 1983 0 3 4.7 1 0.9 2.3 6 7.6 9.1 9.6 2 2 1 2 1 3 1 2 1 3 2 1.7777777778 2 1 1 1 1 1 1 1.1428571429 2 1 1 2 2 3 3 2 0 2 0 2 1 1 1 1 0 3 0 3 0 0 0 0.8571428571 2 2 3 2 2 3 2.3333333333 -99999
356601 2.0068610787 1981 1 3 1.9 4.5 4.2 2.3 5.6 7.5 6 5.8 2 3 1 1 2 3 0 1 1 0 1 1.1111111111 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0.2857142857 1 0 0 0 0 0 0 0.1428571429 1 1 1 2 2 2 1.5 2
357201 2.170231375 1982 0 3 8.8 8.4 8.6 9.1 6.9 8.2 6.7 9.1 3 3 0 0 2 3 0 2 0 0 0 0.7777777778 3 3 3 3 3 2 2 2.7142857143 0 3 3 2 2 2 2 2 0 0 0 3 0 0 0 0.4285714286 0 0 0 0 1 0 1 0.2857142857 1 1 1 2 2 2 1.5 3
357601 1.7043826861 1982 1 3 -99999 7 7 8.4 6.5 8.5 8.8 8.4 3 3 0 1 2 2 0 3 1 1 2 1.3333333333 1 1 2 1 2 3 2 1.7142857143 2 2 3 2 2 2 2 2.1428571429 0 3 2 2 3 2 1 1.8571428571 0 1 1 0 1 1 1 0.7142857143 1 1 1 1 2 1 1.1666666667 4
358401 1.8144128621 1982 0 3 7.5 1 8.7 9.2 6.5 7 9.1 8.2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 2 2 2 1 3 2 1.7142857143 2 1 1 2 1 3 2 1.7142857143 0 2 0 2 1 0 2 1 0 1 0 2 2 0 2 1 2 1 2 1 2 1 1.5 6
359401 1.918077258 1981 0 3 8.6 -99999 9.2 6.8 7.3 -99999 8.7 9 2 2 1 0 2 2 0 3 1 0 0 1 3 2 3 2 2 2 2 2.2857142857 2 2 2 2 2 2 1 1.8571428571 0 0 0 1 0 0 1 0.2857142857 0 0 0 1 0 0 2 0.4285714286 1 1 1 2 2 1 1.3333333333 4
359701 1.9565488424 1980 0 3 6.1 7.9 7.5 8.1 7.9 9 5.6 7.2 3 3 1 0 2 3 0 2 1 1 1 1.2222222222 2 2 2 2 3 2 1 2 3 3 2 3 3 3 2 2.7142857143 0 1 0 3 0 1 2 1 0 0 0 2 0 1 0 0.4285714286 1 2 1 2 2 1 1.5 4
359702 1.8345004348 1984 1 3 7 6.6 8.4 7 4.5 4.9 5.9 6.5 3 3 1 2 0 3 0 1 0 1 0 0.8888888889 1 2 3 3 1 3 3 2.2857142857 3 2 2 2 2 3 3 2.4285714286 0 0 1 2 2 1 0 0.8571428571 0 1 0 0 0 1 0 0.2857142857 1 1 0 2 2 1 1.1666666667 4
360601 1.806671592 1980 0 3 8.1 5.8 2.5 7.3 -99999 7.1 9 7.9 3 3 0 0 2 2 0 3 0 1 0 0.8888888889 3 1 2 3 2 2 2 2.1428571429 2 3 2 2 2 2 2 2.1428571429 0 2 0 1 0 1 2 0.8571428571 0 0 0 1 1 0 1 0.4285714286 1 1 1 1 2 2 1.3333333333 6
360602 1.675422149 1982 0 3 -99999 1.4 4.5 4.5 3.7 6.9 4.4 6.7 3 3 0 1 1 2 0 1 0 1 1 0.7777777778 2 2 2 3 2 2 3 2.2857142857 2 3 3 2 2 2 2 2.2857142857 0 1 1 1 0 1 1 0.7142857143 0 0 0 0 0 0 1 0.1428571429 1 1 1 2 3 2 1.6666666667 6
360603 1.6939717011 1984 1 3 0.4 4.7 3.9 8.1 3.6 6 8.9 6.1 3 3 0 0 1 3 0 3 0 1 1 1 2 2 3 2 2 2 2 2.1428571429 2 1 1 2 2 2 2 1.7142857143 2 2 0 2 2 0 2 1.4285714286 0 2 0 1 1 0 3 1 2 1 1 2 2 1 1.5 6
361001 1.9305078357 1984 1 3 3.9 2.1 0.2 4.7 4.7 5 6.7 6.9 3 3 0 1 1 2 1 1 1 0 0 0.7777777778 1 2 1 2 1 2 2 1.5714285714 2 3 3 3 2 3 2 2.5714285714 0 3 1 3 3 1 3 2 2 0 0 3 0 0 2 1 1 0 0 1 2 2 1 6
361101 1.7824063821 1983 1 3 8.6 8.4 9.1 8.7 7.3 9 7.7 5.8 3 3 0 1 2 3 1 2 1 0 3 1.4444444444 1 1 2 3 1 3 2 1.8571428571 3 1 1 3 3 3 0 2 1 2 1 0 1 2 0 1 0 2 0 3 2 0 2 1.2857142857 1 1 1 2 1 1 1.1666666667 5
361401 2.0235024017 1982 1 3 8.2 7 8.6 8.1 9 8.2 9.7 8.3 2 0 1 1 2 3 1 2 1 0 -99999 1.375 2 2 3 2 2 2 2 2.1428571429 3 2 2 3 2 3 2 2.4285714286 1 0 0 2 3 1 0 1 0 0 0 1 0 0 1 0.2857142857 2 2 1 2 2 2 1.8333333333 1
363501 1.4286014421 1979 0 3 7.7 9.2 7.5 8.6 1.3 2.1 5 4.2 2 2 0 0 2 3 0 2 0 1 1 1 2 1 2 2 2 2 2 1.8571428571 1 2 2 2 2 2 0 1.5714285714 0 1 1 1 3 0 1 1 3 2 2 2 1 0 0 1.4285714286 2 1 2 2 2 1 1.6666666667 7
363502 1.5093520396 1981 1 3 8.8 7.3 -99999 7.7 -99999 -99999 -99999 0.1 3 0 0 0 1 1 0 2 0 0 0 0.4444444444 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 2 1 1 1 2 1 1.1428571429 0 1 1 3 2 2 0 1.2857142857 0 3 2 2 0 2 0 1.2857142857 2 1 1 1 2 2 1.5 4
363703 1.9456653149 1980 1 3 7.3 9.1 -99999 9.7 5.2 8.5 3.4 1.9 3 3 0 0 0 3 0 0 1 0 0 0.4444444444 1 1 3 3 1 3 1 1.8571428571 1 3 3 3 2 2 1 2.1428571429 3 1 2 2 3 2 0 1.8571428571 1 0 0 3 0 0 0 0.5714285714 0 0 0 0 2 0 0.3333333333 0
